target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO.Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes	ProtID	CAZyme_new	COG_new	EggNog_new	GO.Terms_new	InterPro_new	PFAM_new	Protease_new	Secreted_new	KO
XANPAGTX0501_010723-T1	0.000101865228501374	0.000356050693741633	-3.02089868835435	0.777358887168204	1.07772446433743	6.39172537480754	0.0334925516061239	4.21735280183233	1.40136666088059	4.21735280183233	lichen	XANPAGTX0501_010723	mRNA	Xp_GTX0501_55	2311	2919	-	NA	hypothetical protein	NA	NA	NA	NA	IPR027417 P-loop containing nucleoside triphosphate hydrolase	ENOG503NYQ3	Z:(Z) Cytoskeleton	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010723_T1_XANPAGTX0501_010723	NA	G:(G) Carbohydrate transport and metabolism, S:(S) Function unknown, Z:(Z) Cytoskeleton	ENOG503NYQ3, ENOG503P4EQ, ENOG503PA7C	GO_function: GO:0005515 - protein binding [Evidence IEA], GO_function: GO:0043531 - ADP binding [Evidence IEA]	IPR002182 NB-ARC, IPR011990 Tetratricopeptide-like helical domain superfamily, IPR013026 None, IPR019734 Tetratricopeptide repeat, IPR027417 P-loop containing nucleoside triphosphate hydrolase, IPR031352 NACHT-NTPase and P-loop NTPases, N-terminal domain	PF00931, PF13374, PF13424, PF13432, PF17107	NA	NA	
XANPAGTX0501_009341-T1	1.8176465404766e-19	4.45584212626769e-18	-3.0244497284819	0.335165643320678	3.73352395221412	3.06009255083141	0.0382799067043761	0.751945807997797	0.519754890647278	0.751945807997797	lichen	XANPAGTX0501_009341	mRNA	Xp_GTX0501_20	296839	297229	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009341_T1_XANPAGTX0501_009341	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=AGA-AT,prob=0.6303), SignalP(1-18,cutsite=TLA-TV,prob=0.7992), SignalP(1-18,cutsite=VFA-AT,prob=0.9785), SignalP(1-20,cutsite=ALA-VP,prob=0.7468), SignalP(1-20,cutsite=ILS-SP,prob=0.4558), SignalP(1-20,cutsite=ISA-VD,prob=0.6762), SignalP(1-21,cutsite=VTS-SP,prob=0.4123), SignalP(1-22,cutsite=ALS-RD,prob=0.5732), SignalP(1-22,cutsite=SSA-IP,prob=0.5919), SignalP(1-23,cutsite=ALA-VP,prob=0.8040), SignalP(1-24,cutsite=ALA-QN,prob=0.9235), SignalP(1-26,cutsite=CHA-VA,prob=0.6913), SignalP(1-27,cutsite=AAA-NP,prob=0.2896), SignalP(1-27,cutsite=SSA-RT,prob=0.3972), SignalP(1-28,cutsite=AFA-AL,prob=0.5644), SignalP(1-30,cutsite=ALA-RP,prob=0.4889), SignalP(1-30,cutsite=SLA-LS,prob=0.5134)	
XANPAGTX0501_007869-T1	9.77084655135243e-14	1.30886913091398e-12	-3.02674328331856	0.406603721333574	4.15065941078699	3.42302773034185	0.0485303843148225	1.11445663586695	0.395194810431375	1.11445663586695	lichen	XANPAGTX0501_007869	mRNA	Xp_GTX0501_13	552003	553053	-	NA	hypothetical protein	NA	NA	NA	PF00651	IPR000210 BTB/POZ domain;IPR011333 SKP1/BTB/POZ domain superfamily	ENOG503P7DP	S:(S) Function unknown	GO_function: GO:0005515 - protein binding [Evidence IEA]	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_007869_T1_XANPAGTX0501_007869	NA	S:(S) Function unknown	ENOG503P2K5, ENOG503P7DP, ENOG503Q0BF	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR000210 BTB/POZ domain, IPR011333 SKP1/BTB/POZ domain superfamily	PF00651	NA	NA	
XANPAGTX0501_007246-T1	0.00250918431347533	0.00634581913029916	-3.02737583374434	1.00170210744561	1.08152141163501	9.10890058957471	0.029744424832208	7.02870560483811	1.40044935913907	7.02870560483811	lichen	XANPAGTX0501_007246	mRNA	Xp_GTX0501_11	1165668	1166750	-	PFK1_1	6-phosphofructokinase, alpha subunit	NA	2.7.1.11	NA	PF00365	IPR000023 Phosphofructokinase domain;IPR015912 Phosphofructokinase, conserved site;IPR022953 ATP-dependent 6-phosphofructokinase;IPR035966 Phosphofructokinase superfamily	ENOG503NUSX	G:(G) Carbohydrate transport and metabolism	GO_function: GO:0003872 - 6-phosphofructokinase activity [Evidence IEA];GO_process: GO:0006096 - glycolytic process [Evidence IEA];GO_process: GO:0006002 - fructose 6-phosphate metabolic process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007246_T1_XANPAGTX0501_007246	NA	G:(G) Carbohydrate transport and metabolism	ENOG503NUSX	GO_function: GO:0003872 - 6-phosphofructokinase activity [Evidence IEA], GO_process: GO:0006002 - fructose 6-phosphate metabolic process [Evidence IEA], GO_process: GO:0006096 - glycolytic process [Evidence IEA]	IPR000023 Phosphofructokinase domain, IPR015912 Phosphofructokinase, conserved site, IPR022953 ATP-dependent 6-phosphofructokinase, IPR035966 Phosphofructokinase superfamily	PF00365	NA	NA	K00850
XANPAGTX0501_004104-T1	9.42109506578883e-16	1.56618653750876e-14	-3.03092090423327	0.377253551514654	4.3358886494138	3.27332774052817	0.0238233852235176	0.977325904245643	0.345142026098479	0.977325904245643	lichen	XANPAGTX0501_004104	mRNA	Xp_GTX0501_6	740640	742439	+	SMYD2	N-lysine methyltransferase smyd2	NA	NA	NA	PF00856	IPR001214 SET domain;IPR011990 Tetratricopeptide-like helical domain superfamily	ENOG503BJFF	B:(B) Chromatin structure and dynamics	GO_function: GO:0005515 - protein binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004104_T1_XANPAGTX0501_004104	NA	B:(B) Chromatin structure and dynamics	ENOG503BJFF	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR001214 SET domain, IPR011990 Tetratricopeptide-like helical domain superfamily	PF00856	NA	NA	
XANPAGTX0501_006718-T1	1.9440563197745e-33	1.26249973281262e-31	-3.04752814161575	0.252910959811532	7.82521632519375	2.76717822940005	0.00123713640175832	0.448716192319938	0.0429608570866286	0.448716192319938	lichen	XANPAGTX0501_006718	mRNA	Xp_GTX0501_10	1126919	1127594	-	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503P6X0	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006718_T1_XANPAGTX0501_006718	NA	NA	ENOG503P6X0	NA	NA	NA	NA	NA	
XANPAGTX0501_000602-T1	5.20001044601822e-06	2.39709904537286e-05	-3.06633733853582	0.672951205241084	4.49315921869683	5.4340712137026	0.0346717195197229	3.15098752963984	0.30577616780121	3.15098752963984	lichen	XANPAGTX0501_000602	mRNA	Xp_GTX0501_1	1758369	1759447	-	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503P7DP	S:(S) Function unknown	NA	SignalP(1-18,cutsite=ADA-QL,prob=0.9753)	NA	NA	NA	NA	NA	XANPAGTX0501_000602_T1_XANPAGTX0501_000602	NA	S:(S) Function unknown	ENOG503P7DP, ENOG503PDH1	NA	NA	NA	NA	SignalP(1-18,cutsite=ADA-QL,prob=0.9753), SignalP(1-19,cutsite=VNA-QL,prob=0.9802), SignalP(1-24,cutsite=GLS-ED,prob=0.9512), SignalP(1-26,cutsite=ASA-QS,prob=0.8025), SignalP(1-28,cutsite=VSA-QQ,prob=0.8825)	
XANPAGTX0501_008267-T1	1.31767197011229e-11	1.4083491076128e-10	-3.07168739370644	0.453942769521645	1.1910837956604	3.06999670007753	0.0764908170342124	0.648979908065823	1.37306310545545	1.37306310545545	lichen	XANPAGTX0501_008267	mRNA	Xp_GTX0501_15	11789	12749	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-23,cutsite=SHA-VF,prob=0.6059)	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_008267_T1_XANPAGTX0501_008267	NA	NA	NA	GO_function: GO:0008237 - metallopeptidase activity [Evidence IEA]	IPR024079 Metallopeptidase, catalytic domain superfamily	NA	NA	SignalP(1-17,cutsite=CLA-DS,prob=0.6927), SignalP(1-20,cutsite=SYA-QD,prob=0.9500), SignalP(1-22,cutsite=AIA-QQ,prob=0.7022), SignalP(1-22,cutsite=SSA-AS,prob=0.5683), SignalP(1-23,cutsite=ISA-IG,prob=0.8095), SignalP(1-23,cutsite=SHA-VF,prob=0.6059), SignalP(1-23,cutsite=VQA-LY,prob=0.9468), SignalP(1-28,cutsite=TNA-NT,prob=0.5532), SignalP(1-35,cutsite=ATA-LS,prob=0.4300)	
XANPAGTX0501_002103-T1	4.9091310220362e-21	1.34940346533941e-19	-3.08044751658048	0.327320231426611	4.7306044918159	3.11072297145154	0.0268052541679249	0.726858915343755	0.252636602063746	0.726858915343755	lichen	XANPAGTX0501_002103	mRNA	Xp_GTX0501_3	1117891	1118388	-	NA	hypothetical protein	NA	NA	NA	NA	IPR036910 High mobility group box domain superfamily	ENOG503P720	K:(K) Transcription	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002103_T1_XANPAGTX0501_002103	NA	K:(K) Transcription	ENOG503P720	NA	IPR036910 High mobility group box domain superfamily	NA	NA	NA	
XANPAGTX0501_003200-T1	1.11606292121654e-12	1.36646954135719e-11	-3.09305126829979	0.43469948329135	1.73112941800043	3.3680880561583	0.113656135828249	0.886633017863998	1.21560533720101	1.21560533720101	lichen	XANPAGTX0501_003200	mRNA	Xp_GTX0501_5	90565	91215	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_2	NA	XANPAGTX0501_003200_T1_XANPAGTX0501_003200	NA	NA	NA	NA	NA	NA	NA	SignalP(1-26,cutsite=AAA-VP,prob=0.7689)	
XANPAGTX0501_007311-T1	3.5742731862654e-06	1.6991568379057e-05	-3.09619333486985	0.668043765920781	1.12186270539824	5.43565535511387	0.0252404489176549	3.11412591418118	1.390570080389	3.11412591418118	lichen	XANPAGTX0501_007311	mRNA	Xp_GTX0501_12	146440	146891	-	NA	hypothetical protein	NA	NA	NA	PF13191	IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR041664 Orc1-like, AAA ATPase domain	ENOG503NYVZ	Z:(Z) Cytoskeleton	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007311_T1_XANPAGTX0501_007311	NA	S:(S) Function unknown, Z:(Z) Cytoskeleton	ENOG503NYVZ, ENOG503NZA9, ENOG503P0A6	GO_function: GO:0005515 - protein binding [Evidence IEA], GO_function: GO:0043531 - ADP binding [Evidence IEA]	IPR002182 NB-ARC, IPR010730 Heterokaryon incompatibility, IPR011990 Tetratricopeptide-like helical domain superfamily, IPR013026 None, IPR019734 Tetratricopeptide repeat, IPR027417 P-loop containing nucleoside triphosphate hydrolase, IPR031352 NACHT-NTPase and P-loop NTPases, N-terminal domain, IPR041664 Orc1-like, AAA ATPase domain	PF00931, PF06985, PF13191, PF13374, PF13424, PF17107	NA	NA	
XANPAGTX0501_006846-T1	5.55883122734845e-08	3.57238546178846e-07	-3.09892804649799	0.570448533739725	8.76631573040522	4.62001371048391	0.0015772592799218	2.28752453546986	0.0614302688442073	2.28752453546986	lichen	XANPAGTX0501_006846	mRNA	Xp_GTX0501_11	41166	41661	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-19,cutsite=AVA-AP,prob=0.7607)	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_006846_T1_XANPAGTX0501_006846	NA	NA	NA	NA	NA	NA	NA	SignalP(1-19,cutsite=ALA-AP,prob=0.8400), SignalP(1-19,cutsite=AVA-AP,prob=0.7607)	
XANPAGTX0501_010603-T1	5.72439485955962e-15	8.82908401602911e-14	-3.1062310104264	0.39773111931487	2.29203503844395	3.10145970915191	0.0883784647257252	0.614120106722405	1.02440666725282	1.02440666725282	lichen	XANPAGTX0501_010603	mRNA	Xp_GTX0501_41	54626	55279	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010603_T1_XANPAGTX0501_010603	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010724-T1	1.017074805642e-05	4.38796259388284e-05	-3.12686684789617	0.708476028848159	1.13984373027574	5.86113855577395	0.0689139811942036	3.46196221964378	1.38608911037531	3.46196221964378	lichen	XANPAGTX0501_010724	mRNA	Xp_GTX0501_55	3135	3574	-	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503NYQ3	Z:(Z) Cytoskeleton	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010724_T1_XANPAGTX0501_010724	NA	G:(G) Carbohydrate transport and metabolism, S:(S) Function unknown, Z:(Z) Cytoskeleton	ENOG503NYQ3, ENOG503P4EQ, ENOG503PA7C	GO_function: GO:0005515 - protein binding [Evidence IEA], GO_function: GO:0043531 - ADP binding [Evidence IEA]	IPR002182 NB-ARC, IPR011990 Tetratricopeptide-like helical domain superfamily, IPR013026 None, IPR019734 Tetratricopeptide repeat, IPR027417 P-loop containing nucleoside triphosphate hydrolase, IPR031352 NACHT-NTPase and P-loop NTPases, N-terminal domain	PF00931, PF13374, PF13424, PF13432, PF17107	NA	NA	
XANPAGTX0501_005253-T1	0.00210868729227492	0.00543065222187222	-3.13440328967617	1.01949001447446	1.14426164442264	9.51845936500625	0.0209450564247451	7.2904141670608	1.3849809130275	7.2904141670608	lichen	XANPAGTX0501_005253	mRNA	Xp_GTX0501_8	360098	361325	+	NA	hypothetical protein	NA	NA	NA	PF03171	IPR005123 Oxoglutarate/iron-dependent dioxygenase;IPR027443 Isopenicillin N synthase-like superfamily	ENOG503PA3R	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	Cluster_2	NA	XANPAGTX0501_005253_T1_XANPAGTX0501_005253	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503PA3R	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR005123 Oxoglutarate/iron-dependent dioxygenase, IPR027443 Isopenicillin N synthase-like superfamily	PF03171	NA	NA	
XANPAGTX0501_005362-T1	1.23076732926065e-11	1.32438674335654e-10	-3.14828681552279	0.464585270850166	2.02624523737431	3.95422738453362	0.148936271506716	1.36938278620874	1.11745095159918	1.36938278620874	lichen	XANPAGTX0501_005362	mRNA	Xp_GTX0501_8	680232	680814	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_4	NA	XANPAGTX0501_005362_T1_XANPAGTX0501_005362	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_005766-T1	6.17204874597313e-15	9.50632473287539e-14	-3.15770132591118	0.404813723588858	4.11728424276806	3.61664860347986	0.0382665081412206	1.11450338028632	0.404575281370123	1.11450338028632	lichen	XANPAGTX0501_005766	mRNA	Xp_GTX0501_9	164846	165718	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005766_T1_XANPAGTX0501_005766	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000984-T1	6.36591657900935e-06	2.86905452962252e-05	-3.16445126654639	0.701052626752301	1.16187597569138	5.84956710510623	0.0699227477831339	3.38734815694671	1.38053437759326	3.38734815694671	lichen	XANPAGTX0501_000984	mRNA	Xp_GTX0501_2	192100	195948	-	NA	hypothetical protein	NA	NA	NA	PF07721;PF13176;PF13181;PF13374;PF13424;PF13432	IPR002151 Kinesin light chain;IPR011990 Tetratricopeptide-like helical domain superfamily;IPR013026 None;IPR013087 Zinc finger C2H2-type;IPR019734 Tetratricopeptide repeat	NA	NA	GO_component: GO:0005871 - kinesin complex [Evidence IEA];GO_function: GO:0003777 - microtubule motor activity [Evidence IEA];GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_function: GO:0005515 - protein binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000984_T1_XANPAGTX0501_000984	NA	NA	NA	GO_component: GO:0005871 - kinesin complex [Evidence IEA], GO_function: GO:0003676 - nucleic acid binding [Evidence IEA], GO_function: GO:0003777 - microtubule motor activity [Evidence IEA], GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR002151 Kinesin light chain, IPR011990 Tetratricopeptide-like helical domain superfamily, IPR013026 None, IPR013087 Zinc finger C2H2-type, IPR019734 Tetratricopeptide repeat	PF07721, PF13176, PF13181, PF13374, PF13424, PF13432	NA	NA	K19360
XANPAGTX0501_006342-T1	4.8531118229732e-35	3.45473120475111e-33	-3.17922331355501	0.257420770302596	4.13204419722222	2.98861330113669	0.0657290080402678	0.400212219958249	0.400414178462115	0.400414178462115	lichen	XANPAGTX0501_006342	mRNA	Xp_GTX0501_10	123889	125072	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006342_T1_XANPAGTX0501_006342	NA	NA	NA	NA	NA	NA	NA	SignalP(1-24,cutsite=TTA-LF,prob=0.5363), SignalP(1-28,cutsite=FSG-KK,prob=0.3060)	
XANPAGTX0501_010558-T1	0.000161806845659603	0.000538907667988363	-3.18210184757479	0.843563951228057	1.17222286801838	7.37087572958476	0.0403612786974579	4.96537763583855	1.37790159218081	4.96537763583855	lichen	XANPAGTX0501_010558	mRNA	Xp_GTX0501_38	90478	92417	-	NA	hypothetical protein	NA	NA	NA	PF00069;PF07714	IPR000719 Protein kinase domain;IPR008266 Tyrosine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily	NA	NA	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010558_T1_XANPAGTX0501_010558	NA	NA	NA	GO_function: GO:0004672 - protein kinase activity [Evidence IEA], GO_function: GO:0005524 - ATP binding [Evidence IEA], GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]	IPR000719 Protein kinase domain, IPR008266 Tyrosine-protein kinase, active site, IPR011009 Protein kinase-like domain superfamily, IPR017441 Protein kinase, ATP binding site	PF00069, PF07714	NA	NA	
XANPAGTX0501_007930-T1	4.5118707526537e-28	2.0876801961758e-26	-3.20216261168068	0.291502922726291	3.67563817793837	3.07557917745152	0.0595392397105296	0.458450328865369	0.538208574338638	0.538208574338638	lichen	XANPAGTX0501_007930	mRNA	Xp_GTX0501_13	721462	723015	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007930_T1_XANPAGTX0501_007930	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_003212-T1	2.16628641089607e-18	4.81132211860017e-17	-3.20392204100158	0.366234497865502	2.94217447821406	3.48874281680937	0.100364832154699	0.843154213192421	0.789920950818219	0.843154213192421	lichen	XANPAGTX0501_003212	mRNA	Xp_GTX0501_5	116096	117251	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_003212_T1_XANPAGTX0501_003212	NA	NA	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR001810 F-box domain, IPR032675 Leucine-rich repeat domain superfamily, IPR036047 F-box-like domain superfamily	NA	NA	NA	
XANPAGTX0501_002435-T1	2.28452211402182e-11	2.37988912534824e-10	-3.20741229693152	0.479679315519249	4.32053460468344	4.14531624703327	0.0316377966118748	1.58694213891747	0.349148587163164	1.58694213891747	lichen	XANPAGTX0501_002435	mRNA	Xp_GTX0501_3	1909692	1911962	-	NA	hypothetical protein	NA	NA	NA	PF00023;PF12796;PF13606;PF13637	IPR002110 Ankyrin repeat;IPR020683 Domain of unknown function DUF3447;IPR036770 Ankyrin repeat-containing domain superfamily	NA	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002435_T1_XANPAGTX0501_002435	NA	NA	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR002110 Ankyrin repeat, IPR020683 Domain of unknown function DUF3447, IPR036770 Ankyrin repeat-containing domain superfamily	PF00023, PF12796, PF13606, PF13637, PF13857	NA	NA	
XANPAGTX0501_007934-T1	4.21759503708088e-13	5.35273061563236e-12	-3.21172080239572	0.443094463635632	1.65407384109186	3.3299590083315	0.141059743193858	0.624758916074001	1.24003927596917	1.24003927596917	lichen	XANPAGTX0501_007934	mRNA	Xp_GTX0501_13	728992	731595	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007934_T1_XANPAGTX0501_007934	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_002436-T1	2.75518558988485e-17	5.44418789602691e-16	-3.21754711579499	0.380482057413429	3.61685817260044	3.58289007030078	0.0843808315422572	0.933977292139307	0.557207777796409	0.933977292139307	lichen	XANPAGTX0501_002436	mRNA	Xp_GTX0501_3	1912013	1913673	-	NA	hypothetical protein	NA	NA	NA	PF05729;PF17111	IPR007111 NACHT nucleoside triphosphatase;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR031348 Fungal N-terminal domain of STAND protein	ENOG503P0CZ	M:(M) Cell wall/membrane/envelope biogenesis	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002436_T1_XANPAGTX0501_002436	NA	M:(M) Cell wall/membrane/envelope biogenesis, S:(S) Function unknown	ENOG503NW9Q, ENOG503NZ8C, ENOG503P0CZ, ENOG503Q0IB, ENOG503Q41T	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR002110 Ankyrin repeat, IPR003593 AAA+ ATPase domain, IPR007111 NACHT nucleoside triphosphatase, IPR020683 Domain of unknown function DUF3447, IPR027417 P-loop containing nucleoside triphosphate hydrolase, IPR031348 Fungal N-terminal domain of STAND protein, IPR036770 Ankyrin repeat-containing domain superfamily	PF00023, PF05729, PF12796, PF13401, PF13637, PF17111	NA	NA	
XANPAGTX0501_009582-T1	1.61204013885885e-12	1.93114409299111e-11	-3.21953498968514	0.45573478570972	1.19416643408307	3.2096507565893	0.0887537245639577	0.539207555372072	1.37226750856709	1.37226750856709	lichen	XANPAGTX0501_009582	mRNA	Xp_GTX0501_22	265438	265938	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009582_T1_XANPAGTX0501_009582	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_005256-T1	0.00130505277462058	0.00353909916047901	-3.22431933791827	1.00294040456551	1.19697105201283	9.43506292868502	0.0433518596910548	7.03256016935876	1.37154250206159	7.03256016935876	lichen	XANPAGTX0501_005256	mRNA	Xp_GTX0501_8	365251	366934	-	NA	hypothetical protein	NA	NA	NA	PF01565;PF08031	IPR006094 FAD linked oxidase, N-terminal;IPR012951 Berberine/berberine-like;IPR016166 FAD-binding domain, PCMH-type;IPR036318 FAD-binding, type PCMH-like superfamily	ENOG503NV4F	C:(C) Energy production and conversion	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_function: GO:0071949 - FAD binding [Evidence IEA];GO_function: GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	SignalP(1-18,cutsite=AWT-AN,prob=0.6080)	NA	NA	AA7	Cluster_2	SMCOG1138:FAD linked oxidase domain protein	XANPAGTX0501_005256_T1_XANPAGTX0501_005256	AA7	C:(C) Energy production and conversion	ENOG503NV4F	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_function: GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA], GO_function: GO:0071949 - FAD binding [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR006094 FAD linked oxidase, N-terminal, IPR012951 Berberine/berberine-like, IPR016166 FAD-binding domain, PCMH-type, IPR036318 FAD-binding, type PCMH-like superfamily	PF01565, PF08031	NA	SignalP(1-18,cutsite=AWT-AN,prob=0.6080)	
XANPAGTX0501_001964-T1	5.79248819605732e-14	8.08110319311766e-13	-3.22475210663542	0.42924071095189	1.74225625086521	3.85627374637295	0.0840548441136673	1.20571903533452	1.21203163655705	1.21203163655705	lichen	XANPAGTX0501_001964	mRNA	Xp_GTX0501_3	753536	754140	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_001964_T1_XANPAGTX0501_001964	NA	S:(S) Function unknown	ENOG503NWQU	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR001611 Leucine-rich repeat, IPR003591 Leucine-rich repeat, typical subtype, IPR019487 RAM signalling pathway, SOG2, IPR032675 Leucine-rich repeat domain superfamily	PF10428, PF13855	NA	NA	
XANPAGTX0501_010576-T1	0.00174592078996203	0.00459659800202188	-3.23261488363245	1.03266546907129	1.68566195596557	9.85896430721099	0.080790998984021	7.42076714192964	1.23009067724892	7.42076714192964	lichen	XANPAGTX0501_010576	mRNA	Xp_GTX0501_40	2434	3857	+	NA	hypothetical protein	NA	NA	NA	PF00891	IPR001077 O-methyltransferase domain;IPR016461 O-methyltransferase COMT-type;IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily;IPR036388 Winged helix-like DNA-binding domain superfamily;IPR036390 Winged helix DNA-binding domain superfamily	ENOG503P06B	S:(S) Function unknown	GO_function: GO:0008171 - O-methyltransferase activity [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010576_T1_XANPAGTX0501_010576	NA	S:(S) Function unknown	ENOG503P06B, ENOG503P2IA, ENOG503PBYR	GO_function: GO:0008171 - O-methyltransferase activity [Evidence IEA]	IPR001077 O-methyltransferase domain, IPR016461 O-methyltransferase COMT-type, IPR029063 S-adenosyl-L-methionine-dependent methyltransferase superfamily, IPR036388 Winged helix-like DNA-binding domain superfamily, IPR036390 Winged helix DNA-binding domain superfamily	PF00891	NA	NA	
XANPAGTX0501_010441-T1	1.18840595307516e-16	2.17945427483236e-15	-3.23884867231204	0.390963908239729	2.82147873199459	3.67229286458113	0.108438465445015	0.966801762810192	0.833401445754164	0.966801762810192	lichen	XANPAGTX0501_010441	mRNA	Xp_GTX0501_35	112484	113165	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010441_T1_XANPAGTX0501_010441	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=VRG-TP,prob=0.8801), SignalP(1-23,cutsite=IDA-AY,prob=0.7323), SignalP(1-25,cutsite=VNA-LP,prob=0.7995)	
