querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
coassembly.bin.87.fa,coassembly.bin.246.fa,615467,100383,0.1797503,0.19160277,0.83689946,3424011,3212203,0.1916027723029958,57
coassembly.bin.87.fa,coassembly.bin.380.fa,413103,68956,0.17041634,0.12860426,0.83307797,2424081,3212203,0.1704163350977133,57
coassembly.bin.87.fa,coassembly.bin.87.fa,3211943,0,0.99991906,0.99991906,1.0,3212203,3212203,0.9999190586647232,57
GTX0486_487.bin.22.fa,GTX0486_487.bin.22.fa,3750253,0,0.999956,0.999956,1.0,3750418,3750418,0.9999560049039867,58
GTX0486_487.bin.22.fa,coassembly.bin.88.fa,3376734,6795,0.96857685,0.900362,0.9979877,3486284,3750418,0.9685768571923572,58
coassembly.bin.88.fa,GTX0486_487.bin.22.fa,3376760,6795,0.900369,0.9685843,0.9979877,3750418,3486284,0.9685843149898287,58
coassembly.bin.88.fa,coassembly.bin.88.fa,3486111,0,0.99995035,0.99995035,1.0,3486284,3486284,0.9999503769629784,58
GTX0468.bin.44.fa,GTX0468.bin.44.fa,3070231,0,0.99999315,0.99999315,1.0,3070252,3070252,0.9999931601705658,59
GTX0468.bin.44.fa,coassembly.bin.319.fa,3083748,2254,0.8928059,1.0043957,0.99926907,3453996,3070252,1.0043957303830435,59
coassembly.bin.319.fa,GTX0468.bin.44.fa,3102695,2095,1.0105668,0.8982914,0.9993248,3070252,3453996,1.0105668850635061,59
coassembly.bin.319.fa,coassembly.bin.319.fa,3453894,0,0.9999705,0.9999705,1.0,3453996,3453996,0.9999704689872252,59
GTX0481.bin.3.fa,GTX0481.bin.3.fa,2463333,0,0.99980074,0.99980074,1.0,2463824,2463824,0.9998007162849294,60
GTX0481.bin.3.fa,GTX0493.bin.13.fa,1918399,26926,0.76385444,0.7786266,0.98596436,2511472,2463824,0.7786266389157667,60
GTX0481.bin.3.fa,GTX0493.bin.14.fa,893425,118058,0.31106248,0.36261722,0.86785907,2872172,2463824,0.362617216164791,60
GTX0481.bin.3.fa,GTX0494.bin.29.fa,2050789,27822,0.7394611,0.8323602,0.9864335,2773356,2463824,0.8323601848183961,60
GTX0481.bin.3.fa,coassembly.bin.115.fa,1896799,25779,0.7661754,0.7698598,0.9864092,2475672,2463824,0.7698597789452494,60
GTX0493.bin.13.fa,GTX0481.bin.3.fa,1918432,26936,0.77864003,0.76386756,0.98595935,2463824,2511472,0.7786400327296106,60
GTX0493.bin.13.fa,GTX0493.bin.13.fa,2511130,0,0.9998638,0.9998638,1.0,2511472,2511472,0.9998638248803888,60
GTX0493.bin.13.fa,GTX0493.bin.14.fa,844088,129874,0.2938849,0.33609295,0.84613687,2872172,2511472,0.33609293673192453,60
GTX0493.bin.13.fa,GTX0494.bin.29.fa,2154965,29559,0.77702427,0.85804856,0.9862833,2773356,2511472,0.8580485866456007,60
GTX0493.bin.13.fa,coassembly.bin.115.fa,2003570,24252,0.8093035,0.7977672,0.9878956,2475672,2511472,0.8093034941623931,60
GTX0493.bin.14.fa,GTX0481.bin.3.fa,897649,118776,0.36433163,0.31253317,0.867681,2463824,2872172,0.3643316243368033,60
GTX0493.bin.14.fa,GTX0493.bin.13.fa,846716,130390,0.33713934,0.2947999,0.846005,2511472,2872172,0.3371393350194627,60
GTX0493.bin.14.fa,GTX0493.bin.14.fa,2872040,0,0.99995404,0.99995404,1.0,2872172,2872172,0.9999540417495888,60
GTX0493.bin.14.fa,GTX0494.bin.29.fa,962955,140084,0.34721652,0.33527067,0.85452694,2773356,2872172,0.34721651313426766,60
GTX0493.bin.14.fa,coassembly.bin.115.fa,835119,125885,0.33733022,0.2907622,0.849261,2475672,2872172,0.3373302279138755,60
GTX0494.bin.29.fa,GTX0481.bin.3.fa,2052034,28033,0.8328655,0.73991007,0.9863389,2463824,2773356,0.8328654968861412,60
GTX0494.bin.29.fa,GTX0493.bin.13.fa,2149381,28460,0.8558252,0.7750108,0.986759,2511472,2773356,0.8558251893710143,60
GTX0494.bin.29.fa,GTX0493.bin.14.fa,961107,139470,0.33462724,0.34655017,0.85488605,2872172,2773356,0.34655017242647534,60
GTX0494.bin.29.fa,GTX0494.bin.29.fa,2773166,0,0.9999315,0.9999315,1.0,2773356,2773356,0.9999314909445451,60
GTX0494.bin.29.fa,coassembly.bin.115.fa,2155962,21893,0.8708593,0.7773838,0.9898454,2475672,2773356,0.870859306079319,60
coassembly.bin.115.fa,GTX0481.bin.3.fa,1899243,26269,0.77085173,0.7671626,0.9861687,2463824,2475672,0.7708517329159875,60
coassembly.bin.115.fa,GTX0493.bin.13.fa,2005575,24556,0.79856557,0.8101134,0.98775613,2511472,2475672,0.8101133752775004,60
coassembly.bin.115.fa,GTX0493.bin.14.fa,826963,124317,0.28792253,0.33403575,0.8496704,2872172,2475672,0.33403576887406733,60
coassembly.bin.115.fa,GTX0494.bin.29.fa,2153846,21720,0.7766208,0.8700046,0.9899157,2773356,2475672,0.870004588653101,60
coassembly.bin.115.fa,coassembly.bin.115.fa,2475380,0,0.99988204,0.99988204,1.0,2475672,2475672,0.9998820522266277,60
GTX0481.bin.25.fa,GTX0481.bin.25.fa,6535065,0,0.9999013,0.9999013,1.0,6535710,6535710,0.999901311410696,61
GTX0481.bin.25.fa,GTX0493.bin.10.fa,2737851,346151,0.4839006,0.41890645,0.87356836,5657879,6535710,0.483900592430485,61
GTX0481.bin.25.fa,GTX0494.bin.20.fa,2444350,137712,0.88830346,0.37399915,0.9436611,2751706,6535710,0.8883034742810461,61
GTX0481.bin.25.fa,coassembly.bin.170.fa,3087120,202417,0.6873338,0.47234654,0.9344318,4491442,6535710,0.6873338228568909,61
GTX0481.bin.25.fa,coassembly.bin.256.fa,2506965,329195,0.49000767,0.38357958,0.8686878,5116175,6535710,0.4900076717469594,61
GTX0481.bin.25.fa,coassembly.bin.34.fa,1114915,170248,0.2746504,0.1705882,0.8472996,4059397,6535710,0.27465039758368054,61
GTX0493.bin.10.fa,GTX0481.bin.25.fa,2750181,348556,0.420793,0.48607984,0.8732607,6535710,5657879,0.48607985430582734,61
GTX0493.bin.10.fa,GTX0493.bin.10.fa,5657691,0,0.9999668,0.9999668,1.0,5657879,5657879,0.999966772000603,61
GTX0493.bin.10.fa,GTX0494.bin.20.fa,1916109,244180,0.6963349,0.33866206,0.8725647,2751706,5657879,0.6963349282227098,61
GTX0493.bin.10.fa,coassembly.bin.170.fa,2171848,281750,0.4835525,0.38386258,0.87027174,4491442,5657879,0.4835524982845153,61
GTX0493.bin.10.fa,coassembly.bin.256.fa,4283250,24820,0.8371977,0.75704163,0.99420536,5116175,5657879,0.8371977111807161,61
GTX0493.bin.10.fa,coassembly.bin.34.fa,1216515,193268,0.29967874,0.21501255,0.8411298,4059397,5657879,0.29967874539001726,61
GTX0494.bin.20.fa,GTX0481.bin.25.fa,2444133,137709,0.37396595,0.8882246,0.94365734,6535710,2751706,0.8882246141121181,61
GTX0494.bin.20.fa,GTX0493.bin.10.fa,1918224,244385,0.33903587,0.69710356,0.8725983,5657879,2751706,0.6971035423115696,61
GTX0494.bin.20.fa,GTX0494.bin.20.fa,2751688,0,0.99999344,0.99999344,1.0,2751706,2751706,0.9999934586034991,61
GTX0494.bin.20.fa,coassembly.bin.170.fa,1914247,9700,0.42619875,0.69565827,0.9949327,4491442,2751706,0.6956582570957799,61
GTX0494.bin.20.fa,coassembly.bin.256.fa,1621657,213328,0.31696668,0.5893279,0.8684506,5116175,2751706,0.5893278569730923,61
GTX0494.bin.20.fa,coassembly.bin.34.fa,776014,123163,0.19116485,0.28201196,0.8412877,4059397,2751706,0.2820119591264474,61
coassembly.bin.170.fa,GTX0481.bin.25.fa,3087077,202802,0.47233996,0.6873242,0.93430614,6535710,4491442,0.6873242490941662,61
coassembly.bin.170.fa,GTX0493.bin.10.fa,2159002,279449,0.38159212,0.4806924,0.87056565,5657879,4491442,0.48069239233190586,61
coassembly.bin.170.fa,GTX0494.bin.20.fa,1914082,9698,0.6955983,0.42616203,0.99493337,2751706,4491442,0.6955982942945212,61
coassembly.bin.170.fa,coassembly.bin.170.fa,4490855,0,0.9998693,0.9998693,1.0,4491442,4491442,0.9998693070065249,61
coassembly.bin.170.fa,coassembly.bin.256.fa,1981913,264160,0.3873818,0.4412643,0.86671466,5116175,4491442,0.4412642977466925,61
coassembly.bin.170.fa,coassembly.bin.34.fa,799878,125507,0.19704355,0.17808935,0.8430923,4059397,4491442,0.19704355104957708,61
coassembly.bin.256.fa,GTX0481.bin.25.fa,2511882,330500,0.3843319,0.49096873,0.86842537,6535710,5116175,0.4909687412959877,61
coassembly.bin.256.fa,GTX0493.bin.10.fa,4282934,24755,0.7569858,0.837136,0.9942201,5657879,5116175,0.8371359462879984,61
coassembly.bin.256.fa,GTX0494.bin.20.fa,1617952,212921,0.5879814,0.31624252,0.86840093,2751706,5116175,0.5879814195266501,61
coassembly.bin.256.fa,coassembly.bin.170.fa,1990737,265770,0.44322893,0.3891065,0.8664967,4491442,5116175,0.4432289229160702,61
coassembly.bin.256.fa,coassembly.bin.256.fa,5115793,0,0.9999253,0.9999253,1.0,5116175,5116175,0.9999253348448792,61
coassembly.bin.256.fa,coassembly.bin.34.fa,1093139,174538,0.26928607,0.21366334,0.8403332,4059397,5116175,0.26928605406172396,61
coassembly.bin.34.fa,GTX0481.bin.25.fa,1118077,170596,0.171072,0.27542934,0.84742016,6535710,4059397,0.275429331006551,61
coassembly.bin.34.fa,GTX0493.bin.10.fa,1216760,193260,0.21505585,0.2997391,0.84116834,5657879,4059397,0.2997390991814794,61
coassembly.bin.34.fa,GTX0494.bin.20.fa,771563,122125,0.2803944,0.19006838,0.8417174,2751706,4059397,0.280394417136133,61
coassembly.bin.34.fa,coassembly.bin.170.fa,807188,126707,0.1797169,0.19884431,0.84302664,4491442,4059397,0.19884431111320228,61
coassembly.bin.34.fa,coassembly.bin.256.fa,1086147,173260,0.21229668,0.26756364,0.840482,5116175,4059397,0.26756363075599654,61
coassembly.bin.34.fa,coassembly.bin.34.fa,4058972,0,0.99989533,0.99989533,1.0,4059397,4059397,0.9998953046474637,61
GTX0494.bin.9.fa,GTX0494.bin.9.fa,5582984,0,0.9999321,0.9999321,1.0,5583363,5583363,0.9999321197636621,62
GTX0494.bin.9.fa,coassembly.bin.358.fa,3576786,27426,0.8130621,0.640615,0.9923322,4399155,5583363,0.813062053962636,62
coassembly.bin.358.fa,GTX0494.bin.9.fa,3585609,28643,0.6421952,0.81506765,0.99201167,5583363,4399155,0.8150676664041162,62
coassembly.bin.358.fa,coassembly.bin.358.fa,4398700,0,0.9998966,0.9998966,1.0,4399155,4399155,0.9998965710460305,62
GTX0493.bin.34.fa,GTX0493.bin.34.fa,2626013,0,0.99981534,0.99981534,1.0,2626498,2626498,0.9998153434725631,63
GTX0493.bin.22.fa,GTX0493.bin.22.fa,4840996,0,0.99997705,0.99997705,1.0,4841107,4841107,0.9999770713599183,64
GTX0493.bin.22.fa,coassembly.bin.233.fa,4329576,10540,0.9613832,0.8943359,0.99756557,4503486,4841107,0.9613832484435391,64
coassembly.bin.233.fa,GTX0493.bin.22.fa,4330466,10590,0.8945198,0.9615809,0.99755454,4841107,4503486,0.9615808731280613,64
coassembly.bin.233.fa,coassembly.bin.233.fa,4503334,0,0.99996626,0.99996626,1.0,4503486,4503486,0.9999662483684861,64
GTX0466.bin.71.fa,GTX0466.bin.71.fa,4975189,0,0.9998591,0.9998591,1.0,4975890,4975890,0.9998591206799186,65
GTX0466.bin.71.fa,GTX0468.bin.46.fa,2636972,153851,0.4456167,0.52994984,0.9416562,5917579,4975890,0.5299498180225045,65
GTX0466.bin.71.fa,GTX0486_487.bin.49.fa,3458024,191686,0.6312955,0.6949559,0.94456774,5477663,4975890,0.6949558772400515,65
GTX0468.bin.46.fa,GTX0466.bin.71.fa,2633696,153269,0.52929145,0.44506308,0.9418046,4975890,5917579,0.5292914433397844,65
GTX0468.bin.46.fa,GTX0468.bin.46.fa,5916214,0,0.99976933,0.99976933,1.0,5917579,5917579,0.999769331343105,65
GTX0468.bin.46.fa,GTX0486_487.bin.49.fa,3316250,95296,0.6054133,0.56040657,0.97126395,5477663,5917579,0.6054132939540092,65
GTX0486_487.bin.49.fa,GTX0466.bin.71.fa,3456351,191519,0.69461966,0.6309901,0.94458926,4975890,5477663,0.6946196559811411,65
GTX0486_487.bin.49.fa,GTX0468.bin.46.fa,3323241,96350,0.5615879,0.6066896,0.9710072,5917579,5477663,0.6066895681607284,65
GTX0486_487.bin.49.fa,GTX0486_487.bin.49.fa,5476948,0,0.99986947,0.99986947,1.0,5477663,5477663,0.99986946988159,65
GTX0465.bin.6.fa,GTX0465.bin.6.fa,3825886,0,0.99986774,0.99986774,1.0,3826392,3826392,0.9998677605430912,66
GTX0465.bin.6.fa,GTX0466.bin.84.fa,3432512,35234,0.783583,0.8970623,0.9897352,4380534,3826392,0.8970622978513441,66
GTX0465.bin.6.fa,coassembly.bin.67.fa,3211886,32575,0.88794863,0.8394033,0.989858,3617198,3826392,0.8879486276394049,66
GTX0466.bin.84.fa,GTX0465.bin.6.fa,3432445,35193,0.8970448,0.7835677,0.989747,3826392,4380534,0.8970447878837297,66
GTX0466.bin.84.fa,GTX0466.bin.84.fa,4380287,0,0.9999436,0.9999436,1.0,4380534,4380534,0.9999436141803716,66
GTX0466.bin.84.fa,coassembly.bin.67.fa,3457041,26038,0.95572346,0.78918254,0.9924681,3617198,4380534,0.9557234632994931,66
coassembly.bin.67.fa,GTX0465.bin.6.fa,3212699,32584,0.83961576,0.8881734,0.98985773,3826392,3617198,0.8881733872461502,66
coassembly.bin.67.fa,GTX0466.bin.84.fa,3456980,26038,0.78916866,0.9557066,0.992468,4380534,3617198,0.9557065994175602,66
coassembly.bin.67.fa,coassembly.bin.67.fa,3616887,0,0.99991405,0.99991405,1.0,3617198,3617198,0.9999140218478502,66
GTX0468.bin.3.fa,GTX0468.bin.3.fa,3712967,0,0.9999841,0.9999841,1.0,3713026,3713026,0.9999841099954593,67
GTX0468.bin.3.fa,GTX0468.bin.76.fa,395216,64905,0.08805121,0.10644041,0.83577335,4488479,3713026,0.106440407365852,67
GTX0468.bin.3.fa,coassembly.bin.234.fa,463062,60111,0.10246802,0.12471283,0.870188,4519088,3713026,0.12471283529929497,67
GTX0468.bin.3.fa,coassembly.bin.92.fa,3239824,2524,0.9615884,0.8725562,0.99922097,3369242,3713026,0.9615883928788731,67
GTX0468.bin.76.fa,GTX0468.bin.3.fa,389953,63872,0.10502297,0.08687865,0.8362059,3713026,4488479,0.10502296509639307,67
GTX0468.bin.76.fa,GTX0468.bin.76.fa,4488186,0,0.99993473,0.99993473,1.0,4488479,4488479,0.9999347217620935,67
GTX0468.bin.76.fa,coassembly.bin.234.fa,4104365,23870,0.90822864,0.9144222,0.99418426,4519088,4488479,0.9144222352382623,67
GTX0468.bin.76.fa,coassembly.bin.92.fa,420773,59930,0.12488655,0.09374512,0.85757166,3369242,4488479,0.12488654718182902,67
coassembly.bin.234.fa,GTX0468.bin.3.fa,456773,58933,0.12301907,0.101076365,0.87097967,3713026,4519088,0.12301906854409314,67
coassembly.bin.234.fa,GTX0468.bin.76.fa,4113509,23571,0.91645944,0.91025203,0.99426985,4488479,4519088,0.9164594509632328,67
coassembly.bin.234.fa,coassembly.bin.234.fa,4518696,0,0.9999133,0.9999133,1.0,4519088,4519088,0.9999132568341222,67
coassembly.bin.234.fa,coassembly.bin.92.fa,341530,56746,0.10136701,0.07557499,0.8338477,3369242,4519088,0.10136701370812783,67
coassembly.bin.92.fa,GTX0468.bin.3.fa,3239819,2524,0.8725549,0.9615869,0.99922097,3713026,3369242,0.9615869088655549,67
coassembly.bin.92.fa,GTX0468.bin.76.fa,426899,61122,0.09510995,0.12670477,0.85682327,4488479,3369242,0.12670476029920083,67
coassembly.bin.92.fa,coassembly.bin.234.fa,347609,57969,0.07692017,0.103171274,0.833235,4519088,3369242,0.10317127710030921,67
coassembly.bin.92.fa,coassembly.bin.92.fa,3369185,0,0.9999831,0.9999831,1.0,3369242,3369242,0.9999830822481733,67
coassembly.bin.216.fa,coassembly.bin.216.fa,5270490,0,0.99991196,0.99991196,1.0,5270954,5270954,0.9999119703947331,68
GTX0486_487.bin.61.fa,GTX0486_487.bin.61.fa,2628875,0,0.9998775,0.9998775,1.0,2629197,2629197,0.9998775291467319,69
GTX0486_487.bin.61.fa,coassembly.bin.53.fa,2373136,1239,0.8871566,0.9026087,0.9994779,2674991,2629197,0.9026086672090375,69
coassembly.bin.53.fa,GTX0486_487.bin.61.fa,2372886,1232,0.90251356,0.88706315,0.9994808,2629197,2674991,0.9025135811428356,69
coassembly.bin.53.fa,coassembly.bin.53.fa,2674601,0,0.9998542,0.9998542,1.0,2674991,2674991,0.9998542051169518,69
GTX0486_487.bin.30.fa,GTX0486_487.bin.30.fa,4456056,0,0.9998521,0.9998521,1.0,4456715,4456715,0.9998521332416365,70
GTX0486_487.bin.30.fa,coassembly.bin.182.fa,4087945,16740,0.8738174,0.9172552,0.99590504,4678260,4456715,0.9172551980550697,70
coassembly.bin.182.fa,GTX0486_487.bin.30.fa,4087377,16548,0.9171277,0.87369597,0.9959514,4456715,4678260,0.9171277499234302,70
coassembly.bin.182.fa,coassembly.bin.182.fa,4677740,0,0.99988884,0.99988884,1.0,4678260,4678260,0.9998888475629828,70
GTX0486_487.bin.77.fa,GTX0486_487.bin.77.fa,3305011,0,0.99983966,0.99983966,1.0,3305541,3305541,0.9998396631595252,71
GTX0486_487.bin.77.fa,coassembly.bin.298.fa,2428192,28110,0.8737213,0.7345823,0.98842347,2779138,3305541,0.8737212761654873,71
coassembly.bin.298.fa,GTX0486_487.bin.77.fa,2430768,28356,0.73536164,0.87464815,0.98833454,3305541,2779138,0.874648182278102,71
coassembly.bin.298.fa,coassembly.bin.298.fa,2778652,0,0.9998251,0.9998251,1.0,2779138,2779138,0.9998251256324803,71
coassembly.bin.266.fa,coassembly.bin.266.fa,1943072,0,0.9998225,0.9998225,1.0,1943417,1943417,0.9998224776257488,72
GTX0484.bin.17.fa,GTX0484.bin.17.fa,4028175,0,0.9997878,0.9997878,1.0,4029030,4029030,0.999787790113253,73
GTX0484.bin.17.fa,coassembly.bin.145.fa,2984119,24867,0.6203423,0.74065447,0.9916669,4810439,4029030,0.7406544503267536,73
coassembly.bin.145.fa,GTX0484.bin.17.fa,2984838,24912,0.7408329,0.6204918,0.9916538,4029030,4810439,0.7408329051905793,73
coassembly.bin.145.fa,coassembly.bin.145.fa,4809849,0,0.99987733,0.99987733,1.0,4810439,4810439,0.999877350071376,73
coassembly.bin.191.fa,coassembly.bin.191.fa,6889958,0,0.99980223,0.99980223,1.0,6891321,6891321,0.9998022149889695,74
GTX0484.bin.26.fa,GTX0484.bin.26.fa,3317061,0,0.9999225,0.9999225,1.0,3317318,3317318,0.9999225277769571,75
GTX0484.bin.26.fa,coassembly.bin.379.fa,3097074,6875,0.9236857,0.9336078,0.99778014,3352952,3317318,0.9336078120939868,75
coassembly.bin.379.fa,GTX0484.bin.26.fa,3097249,6862,0.93366057,0.92373794,0.9977845,3317318,3352952,0.9336605655532572,75
coassembly.bin.379.fa,coassembly.bin.379.fa,3352762,0,0.9999433,0.9999433,1.0,3352952,3352952,0.9999433335162567,75
coassembly.bin.265.fa,coassembly.bin.265.fa,2033221,0,0.99982053,0.99982053,1.0,2033586,2033586,0.9998205141066078,76
GTX0466.bin.25.fa,GTX0466.bin.25.fa,8346252,0,0.99999374,0.99999374,1.0,8346304,8346304,0.9999937696973414,77
GTX0466.bin.25.fa,coassembly.bin.257.fa,8468918,2201,1.015163,1.0146908,0.9997401,8342422,8346304,1.0151629826446085,77
coassembly.bin.257.fa,GTX0466.bin.25.fa,8458896,2177,1.0134901,1.0139617,0.9997426,8346304,8342422,1.0139616528629216,77
coassembly.bin.257.fa,coassembly.bin.257.fa,8342358,0,0.9999923,0.9999923,1.0,8342422,8342422,0.9999923283669898,77
GTX0468.bin.30.fa,GTX0468.bin.30.fa,5520572,0,0.9999123,0.9999123,1.0,5521056,5521056,0.9999123356111584,78
GTX0468.bin.30.fa,coassembly.bin.100.fa,5243261,4737,0.9418417,0.94968444,0.9990966,5567030,5521056,0.9496844444251245,78
coassembly.bin.100.fa,GTX0468.bin.30.fa,5243361,4737,0.94970256,0.94185966,0.9990966,5521056,5567030,0.9497025569021579,78
coassembly.bin.100.fa,coassembly.bin.100.fa,5566568,0,0.99991703,0.99991703,1.0,5567030,5567030,0.9999170114046448,78
coassembly.bin.11.fa,coassembly.bin.11.fa,3409814,0,0.9997508,0.9997508,1.0,3410664,3410664,0.9997507816659748,79
GTX0468.bin.45.fa,GTX0468.bin.45.fa,2655052,0,0.99988854,0.99988854,1.0,2655348,2655348,0.9998885268522243,80
GTX0468.bin.45.fa,GTX0486_487.bin.40.fa,2314528,42768,0.7469899,0.8716477,0.98152196,3098473,2655348,0.8716477086995753,80
GTX0468.bin.45.fa,coassembly.bin.388.fa,2159115,22258,0.8834707,0.8131194,0.98969114,2443901,2655348,0.8834707297881542,80
GTX0486_487.bin.40.fa,GTX0468.bin.45.fa,2315868,42762,0.8721523,0.74742234,0.9815352,2655348,3098473,0.8721523506523439,80
GTX0486_487.bin.40.fa,GTX0486_487.bin.40.fa,3098122,0,0.9998867,0.9998867,1.0,3098473,3098473,0.9998867183932214,80
GTX0486_487.bin.40.fa,coassembly.bin.388.fa,2141858,31552,0.8764095,0.6912624,0.9852689,2443901,3098473,0.8764094781253414,80
coassembly.bin.388.fa,GTX0468.bin.45.fa,2159278,22269,0.8131808,0.8835374,0.98968685,2655348,2443901,0.8835374264342132,80
coassembly.bin.388.fa,GTX0486_487.bin.40.fa,2152862,31670,0.69481385,0.8809121,0.98528934,3098473,2443901,0.8809121155071339,80
coassembly.bin.388.fa,coassembly.bin.388.fa,2443536,0,0.99985063,0.99985063,1.0,2443901,2443901,0.9998506486146533,80
coassembly.bin.35.fa,coassembly.bin.35.fa,2585263,0,0.99979115,0.99979115,1.0,2585803,2585803,0.9997911673859146,81
GTX0466.bin.2.fa,GTX0466.bin.2.fa,1902130,0,0.9998996,0.9998996,1.0,1902321,1902321,0.9998995963352136,82
GTX0466.bin.2.fa,coassembly.bin.186.fa,1637746,7653,0.5566025,0.8609199,0.9953271,2942398,1902321,0.8609198973254251,82
coassembly.bin.186.fa,GTX0466.bin.2.fa,1637745,7637,0.86091936,0.5566021,0.9953369,1902321,2942398,0.8609193716517874,82
coassembly.bin.186.fa,coassembly.bin.186.fa,2942187,0,0.9999283,0.9999283,1.0,2942398,2942398,0.9999282897826874,82
GTX0465.bin.25.fa,GTX0465.bin.25.fa,2761616,0,0.99990946,0.99990946,1.0,2761866,2761866,0.9999094814882402,83
GTX0465.bin.25.fa,GTX0466.bin.89.fa,2569051,29355,0.88577217,0.9301867,0.9885736,2900352,2761866,0.9301866926201343,83
GTX0465.bin.25.fa,GTX0481.bin.8.fa,2639207,27252,0.9211239,0.95558834,0.98967415,2865203,2761866,0.9555883594642173,83
GTX0465.bin.25.fa,coassembly.bin.94.fa,2513751,25910,0.9274506,0.910164,0.9896927,2710388,2761866,0.9274506085475585,83
GTX0466.bin.89.fa,GTX0465.bin.25.fa,2568609,29282,0.93002665,0.88561976,0.9886001,2761866,2900352,0.930026655891343,83
GTX0466.bin.89.fa,GTX0466.bin.89.fa,2900215,0,0.9999528,0.9999528,1.0,2900352,2900352,0.9999527643541197,83
GTX0466.bin.89.fa,GTX0481.bin.8.fa,2617748,31836,0.9136344,0.9025622,0.9878384,2865203,2900352,0.9136343916992967,83
GTX0466.bin.89.fa,coassembly.bin.94.fa,2529613,17985,0.9333029,0.8721745,0.99289024,2710388,2900352,0.9333029071852443,83
GTX0481.bin.8.fa,GTX0465.bin.25.fa,2641395,27197,0.9563806,0.9218876,0.98970354,2761866,2865203,0.9563805774791391,83
GTX0481.bin.8.fa,GTX0466.bin.89.fa,2619437,31754,0.90314454,0.91422385,0.98787755,2900352,2865203,0.9142238787269175,83
GTX0481.bin.8.fa,GTX0481.bin.8.fa,2865052,0,0.9999473,0.9999473,1.0,2865203,2865203,0.9999472986730783,83
GTX0481.bin.8.fa,coassembly.bin.94.fa,2554012,22548,0.94230497,0.89138955,0.99117154,2710388,2865203,0.9423049393666146,83
coassembly.bin.94.fa,GTX0465.bin.25.fa,2513542,25695,0.9100883,0.92737347,0.9897774,2761866,2710388,0.9273734978165488,83
coassembly.bin.94.fa,GTX0466.bin.89.fa,2530439,17985,0.8724593,0.93360764,0.99289256,2900352,2710388,0.9336076606006225,83
coassembly.bin.94.fa,GTX0481.bin.8.fa,2554280,22535,0.89148307,0.9424038,0.99117756,2865203,2710388,0.9424038181987229,83
coassembly.bin.94.fa,coassembly.bin.94.fa,2710175,0,0.99992144,0.99992144,1.0,2710388,2710388,0.999921413465526,83
GTX0466.bin.23.fa,GTX0466.bin.23.fa,2087250,0,0.99977106,0.99977106,1.0,2087728,2087728,0.999771042971115,84
GTX0466.bin.23.fa,coassembly.bin.112.fa,1451895,24660,0.4817803,0.6954426,0.9830153,3013604,2087728,0.6954426055501483,84
coassembly.bin.112.fa,GTX0466.bin.23.fa,1454522,24566,0.69670093,0.482652,0.9831106,2087728,3013604,0.6967009112298154,84
coassembly.bin.112.fa,coassembly.bin.112.fa,3012933,0,0.9997773,0.9997773,1.0,3013604,3013604,0.9997773430085705,84
GTX0466.bin.82.fa,GTX0466.bin.82.fa,2418933,0,0.999826,0.999826,1.0,2419354,2419354,0.999825986606342,85
GTX0466.bin.82.fa,coassembly.bin.174.fa,1472945,10437,0.55857015,0.60881746,0.9929142,2636992,2419354,0.6088174777233922,85
coassembly.bin.174.fa,GTX0466.bin.82.fa,1477216,10928,0.6105828,0.5601898,0.9926023,2419354,2636992,0.610582825002046,85
coassembly.bin.174.fa,coassembly.bin.174.fa,2636445,0,0.9997926,0.9997926,1.0,2636992,2636992,0.9997925666820378,85
GTX0468.bin.34.fa,GTX0468.bin.34.fa,3168698,0,0.9998514,0.9998514,1.0,3169169,3169169,0.9998513805985102,86
GTX0468.bin.34.fa,GTX0486_487.bin.103.fa,2122707,34194,0.73705333,0.66979927,0.9838913,2879991,3169169,0.7370533449583697,86
GTX0468.bin.34.fa,GTX0486_487.bin.70.fa,1304562,143800,0.5037331,0.41164166,0.88977146,2589788,3169169,0.5037331241012778,86
GTX0468.bin.34.fa,coassembly.bin.377.fa,1593630,176742,0.5165885,0.5028542,0.8890947,3084912,3169169,0.5165884796713812,86
GTX0486_487.bin.103.fa,GTX0468.bin.34.fa,2122770,34062,0.6698191,0.7370752,0.983954,3169169,2879991,0.7370752200267292,86
GTX0486_487.bin.103.fa,GTX0486_487.bin.103.fa,2879736,0,0.9999115,0.9999115,1.0,2879991,2879991,0.9999114580566397,86
GTX0486_487.bin.103.fa,GTX0486_487.bin.70.fa,1425246,165146,0.5503331,0.49487862,0.8841281,2589788,2879991,0.5503330774565331,86
GTX0486_487.bin.103.fa,coassembly.bin.377.fa,1711430,186550,0.55477434,0.5942484,0.8909976,3084912,2879991,0.5942483848039803,86
GTX0486_487.bin.70.fa,GTX0468.bin.34.fa,1302243,143255,0.41090992,0.50283766,0.88999367,3169169,2589788,0.5028376840112009,86
GTX0486_487.bin.70.fa,GTX0486_487.bin.103.fa,1426667,165513,0.49537203,0.55088174,0.88398623,2879991,2589788,0.5508817710175504,86
GTX0486_487.bin.70.fa,GTX0486_487.bin.70.fa,2589549,0,0.99990773,0.99990773,1.0,2589788,2589788,0.9999077144538472,86
GTX0486_487.bin.70.fa,coassembly.bin.377.fa,2131944,7741,0.6910875,0.8232118,0.99636906,3084912,2589788,0.8232117841305929,86
